Date,USDCNY,EURUSD,USDJPY,GBPUSD,USDCAD,AUDUSD
2013/1/10,6.2244,1.3263,88.72,1.6162,0.9835,1.0596
2013/1/11,6.2161,1.3342,89.18,1.6127,0.9847,1.0539
2013/1/14,6.2192,1.3382,89.46,1.6075,0.9836,1.0562
2013/1/15,6.2136,1.3304,88.77,1.6063,0.984,1.0565
2013/1/16,6.2165,1.3287,88.36,1.6005,0.9857,1.0572
2013/1/17,6.216,1.3377,89.87,1.5994,0.9855,1.0545
2013/1/18,6.2154,1.3313,90.05,1.5863,0.9917,1.0506
2013/1/22,6.2198,1.3322,88.7,1.5837,0.9917,1.0564
2013/1/23,6.218,1.3317,88.61,1.5845,0.9988,1.0555
2013/1/24,6.2181,1.3375,90.36,1.5786,1.0021,1.0451
2013/1/25,6.2205,1.3456,90.82,1.5798,1.0059,1.0422
2013/1/28,6.2226,1.3455,90.82,1.5692,1.006,1.0415
2013/1/29,6.2243,1.3493,90.7,1.5761,1.0007,1.0472
2013/1/30,6.2204,1.3566,91.09,1.5799,1.001,1.0413
2013/1/31,6.2188,1.3577,91.73,1.5855,0.9972,1.0424
2013/2/1,6.227,1.364,92.85,1.5697,0.9964,1.0404
2013/2/4,6.2328,1.3513,92.36,1.5762,0.9986,1.0437
2013/2/5,6.2294,1.3581,93.6,1.566,0.9952,1.0389
2013/2/6,6.2317,1.3521,93.63,1.5658,0.9954,1.0319
2013/2/7,6.2322,1.3396,93.64,1.5709,0.9977,1.0282
2013/2/8,6.2325,1.336,92.67,1.5793,1.0025,1.0315
2013/2/11,6.2325,1.3403,94.34,1.5657,1.0047,1.0253
2013/2/12,6.2325,1.3452,93.46,1.566,1.002,1.0307
2013/2/13,6.2325,1.3451,93.41,1.554,1.0014,1.0355
2013/2/14,6.2325,1.336,92.86,1.5491,1.0009,1.0358
2013/2/15,6.2325,1.3363,93.49,1.5513,1.0061,1.0305
2013/2/19,6.2443,1.3389,93.56,1.5425,1.0114,1.0354
2013/2/20,6.2376,1.3282,93.58,1.5231,1.0163,1.0257
2013/2/21,6.2405,1.3187,93.1,1.5249,1.0183,1.0247
2013/2/22,6.2351,1.3186,93.36,1.5175,1.02,1.0318
2013/2/25,6.2339,1.3062,91.79,1.5163,1.0258,1.0254
2013/2/26,6.2295,1.3062,91.97,1.5124,1.0255,1.0227
2013/2/27,6.2273,1.3133,92.17,1.5157,1.0231,1.0233
2013/2/28,6.2213,1.3057,92.55,1.5163,1.0303,1.0213
2013/3/1,6.2237,1.3018,93.56,1.5037,1.0269,1.0202
2013/3/4,6.2251,1.3025,93.41,1.5112,1.027,1.0193
2013/3/5,6.2209,1.3049,93.27,1.5126,1.0269,1.0256
2013/3/6,6.2181,1.2971,94.06,1.5017,1.0319,1.0235
2013/3/7,6.2202,1.3107,94.8,1.5012,1.029,1.0266
2013/3/8,6.2147,1.2998,96.02,1.4915,1.0281,1.0229
2013/3/11,6.2181,1.3046,96.33,1.4915,1.0259,1.0273
2013/3/12,6.2162,1.3024,95.96,1.4897,1.0259,1.0322
2013/3/13,6.2138,1.2958,96.05,1.4917,1.0279,1.0296
2013/3/14,6.2155,1.3002,96.11,1.5086,1.0221,1.0384
2013/3/15,6.2135,1.3075,95.29,1.5114,1.0197,1.0408
2013/3/18,6.2158,1.296,95.26,1.5107,1.0215,1.04
2013/3/19,6.2157,1.2866,95.13,1.5087,1.0274,1.0364
2013/3/20,6.2118,1.2941,95.99,1.51,1.0255,1.0378
2013/3/21,6.2143,1.2893,95.02,1.5167,1.0247,1.0432
2013/3/22,6.2122,1.2988,94.45,1.5229,1.0224,1.0443
2013/3/25,6.2107,1.2846,94.17,1.5171,1.0214,1.0454
2013/3/26,6.211,1.2853,94.53,1.5157,1.0158,1.048
2013/3/27,6.2138,1.2776,94.37,1.5125,1.0163,1.0443
2013/3/28,6.2143,1.2814,94.2,1.5188,1.0165,1.0408
2013/4/1,6.208,1.2845,93.2,1.5226,1.0166,1.0423
2013/4/2,6.1986,1.2821,93.35,1.5103,1.0142,1.0453
2013/4/3,6.201,1.2841,93.04,1.5129,1.0145,1.0457
2013/4/4,6.201,1.2933,96.36,1.5234,1.0126,1.0429
2013/4/5,6.201,1.2989,97.5,1.5335,1.0175,1.0384
2013/4/8,6.2033,1.3017,99.46,1.5264,1.0165,1.0413
2013/4/9,6.2024,1.308,99.19,1.5319,1.016,1.0487
2013/4/10,6.1939,1.3068,99.8,1.5326,1.0141,1.0542
2013/4/11,6.1963,1.3106,99.76,1.5384,1.0103,1.0539
2013/4/12,6.1922,1.3107,98.35,1.5338,1.0128,1.0503
2013/4/15,6.1871,1.3048,96.55,1.5289,1.0245,1.0313
2013/4/16,6.1831,1.318,97.77,1.5363,1.0211,1.0381
2013/4/17,6.1723,1.3034,98.26,1.5241,1.0262,1.0305
2013/4/18,6.1813,1.3051,98.22,1.5279,1.0257,1.0302
2013/4/19,6.1776,1.3053,99.51,1.5227,1.0265,1.0257
2013/4/22,6.1826,1.3061,99.31,1.5287,1.0258,1.0271
2013/4/23,6.1791,1.3,99.37,1.5235,1.0261,1.0267
2013/4/24,6.1781,1.3012,99.5,1.5265,1.0256,1.0279
2013/4/25,6.1707,1.3008,99.29,1.5434,1.0199,1.0293
2013/4/26,6.165,1.3029,98.04,1.545,1.0168,1.0272
2013/4/29,6.165,1.3093,97.83,1.5493,1.0118,1.0343
2013/4/30,6.165,1.3166,97.38,1.5533,1.0072,1.0366
2013/5/1,6.165,1.3183,97.28,1.5557,1.008,1.0278
2013/5/2,6.156,1.3061,97.91,1.5532,1.0106,1.0246
2013/5/3,6.1556,1.3114,99,1.5572,1.0091,1.0314
2013/5/6,6.1667,1.3072,99.33,1.5539,1.0068,1.0253
2013/5/7,6.1541,1.3077,98.95,1.548,1.0046,1.0183
2013/5/8,6.141,1.3158,98.9,1.5539,1.0023,1.0173
2013/5/9,6.1309,1.304,100.65,1.5448,1.0068,1.0088
2013/5/10,6.1417,1.2992,101.59,1.5361,1.0095,1.0025
2013/5/13,6.1468,1.2981,101.75,1.5301,1.0104,0.9954
2013/5/14,6.1428,1.293,102.26,1.5217,1.0181,0.9895
2013/5/15,6.1459,1.2879,102.25,1.5223,1.0164,0.9886
2013/5/16,6.1492,1.2883,102.22,1.5275,1.0185,0.982
2013/5/17,6.1419,1.2838,103.13,1.5168,1.0279,0.9725
2013/5/20,6.1389,1.2883,102.25,1.5257,1.0241,0.9804
2013/5/21,6.1356,1.2905,102.49,1.515,1.0268,0.9802
2013/5/22,6.1311,1.2851,103.12,1.5042,1.0371,0.9688
2013/5/23,6.134,1.2931,101.98,1.5106,1.0303,0.9739
2013/5/24,6.1316,1.2932,101.18,1.5126,1.0311,0.9646
2013/5/28,6.1215,1.285,102.25,1.5033,1.0401,0.9607
2013/5/29,6.1267,1.2938,101.12,1.5126,1.0347,0.9633
2013/5/30,6.1309,1.3046,100.8,1.5234,1.0294,0.9655
2013/5/31,6.1345,1.2996,100.47,1.5197,1.0372,0.957
2013/6/3,6.1317,1.307,99.44,1.5318,1.028,0.9767
2013/6/4,6.1286,1.3082,100.03,1.5314,1.0338,0.9648
2013/6/5,6.1278,1.3091,99.15,1.5405,1.0341,0.9533
2013/6/6,6.1362,1.3238,97.45,1.5586,1.027,0.9558
2013/6/7,6.1335,1.3216,97.54,1.5552,1.0185,0.951
2013/6/10,6.1335,1.3255,98.97,1.5571,1.0193,0.9459
2013/6/11,6.1335,1.3315,96.04,1.5645,1.0187,0.9436
2013/6/12,6.1335,1.3336,95.85,1.5677,1.0206,0.9475
2013/6/13,6.1344,1.3372,95.6,1.5718,1.0153,0.9653
2013/6/14,6.1308,1.3345,94.06,1.57,1.0169,0.9567
2013/6/17,6.125,1.3361,94.64,1.5717,1.0187,0.9548
2013/6/18,6.1285,1.3393,95.36,1.5637,1.0214,0.9482
2013/6/19,6.1269,1.3292,96.38,1.5486,1.0271,0.928
2013/6/20,6.1282,1.3227,97.29,1.5505,1.0379,0.9203
2013/6/21,6.1342,1.3116,97.8,1.5417,1.0464,0.9214
2013/6/24,6.1451,1.3122,97.71,1.5432,1.05,0.9249
2013/6/25,6.1453,1.3083,97.97,1.5424,1.0512,0.9255
2013/6/26,6.147,1.3006,97.77,1.5312,1.0475,0.9278
2013/6/27,6.149,1.3036,98.46,1.5256,1.0473,0.9281
2013/6/28,6.1376,1.302,99.12,1.5206,1.0511,0.9134
2013/7/1,6.1327,1.306,99.62,1.5215,1.0495,0.9233
2013/7/2,6.133,1.298,100.63,1.5153,1.0546,0.9143
2013/7/3,6.1308,1.3006,99.93,1.5278,1.0501,0.9083
2013/7/5,6.1326,1.2827,101.17,1.4893,1.0572,0.9066
2013/7/8,6.1337,1.2866,100.91,1.4945,1.056,0.9128
2013/7/9,6.1295,1.2786,101.08,1.4865,1.0524,0.9169
2013/7/10,6.1341,1.302,99.59,1.5064,1.043,0.9218
2013/7/11,6.1352,1.3094,98.99,1.5183,1.0367,0.9174
2013/7/12,6.1375,1.3065,99.21,1.5098,1.0394,0.904
2013/7/15,6.1378,1.3062,99.91,1.5098,1.0428,0.9103
2013/7/16,6.135,1.3156,99.15,1.5147,1.0377,0.9239
2013/7/17,6.1353,1.3123,99.57,1.5213,1.0402,0.9236
2013/7/18,6.1413,1.3111,100.52,1.5228,1.0374,0.9175
2013/7/19,6.1379,1.3139,100.35,1.5258,1.0366,0.9167
2013/7/22,6.1413,1.3185,99.59,1.5356,1.0336,0.9243
2013/7/23,6.1374,1.3222,99.46,1.5371,1.0291,0.929
2013/7/24,6.136,1.3199,100.26,1.5314,1.0311,0.9165
2013/7/25,6.1347,1.3275,99.24,1.5382,1.0284,0.9232
2013/7/26,6.1316,1.3272,98.2,1.5384,1.0275,0.927
2013/7/29,6.1325,1.326,97.93,1.5339,1.0263,0.92
2013/7/30,6.1317,1.3262,98.05,1.5237,1.0306,0.9066
2013/7/31,6.1289,1.3296,97.8,1.5198,1.0275,0.8955
2013/8/1,6.1305,1.321,99.48,1.5118,1.0349,0.8933
2013/8/2,6.1294,1.3276,98.9,1.5286,1.0385,0.8905
2013/8/5,6.1247,1.326,98.25,1.5354,1.0357,0.8931
2013/8/6,6.1217,1.3307,97.76,1.5348,1.0373,0.898
2013/8/7,6.1192,1.3335,96.36,1.5489,1.0421,0.8992
2013/8/8,6.1225,1.338,96.57,1.5537,1.0324,0.9103
2013/8/9,6.1219,1.3335,96.18,1.5503,1.0292,0.9198
2013/8/12,6.1223,1.3296,97.11,1.5457,1.0305,0.9139
2013/8/13,6.1217,1.326,98.23,1.5447,1.0344,0.9098
2013/8/14,6.1196,1.3257,98.02,1.5501,1.0338,0.9122
2013/8/15,6.1125,1.335,97.23,1.5644,1.0301,0.9138
2013/8/16,6.115,1.3328,97.53,1.5611,1.0345,0.9182
2013/8/19,6.1229,1.3335,97.63,1.5647,1.0343,0.9119
2013/8/20,6.1246,1.3417,97.33,1.5665,1.0393,0.9065
2013/8/21,6.1234,1.3356,97.68,1.5657,1.0477,0.8977
2013/8/22,6.1211,1.3355,98.76,1.5584,1.0517,0.9013
2013/8/23,6.121,1.3381,98.71,1.5569,1.0495,0.9023
2013/8/26,6.1225,1.3368,98.44,1.5577,1.0499,0.9027
2013/8/27,6.1217,1.3389,97.01,1.5543,1.0479,0.8979
2013/8/28,6.1202,1.3339,97.71,1.5525,1.0485,0.8936
2013/8/29,6.1205,1.324,98.31,1.5501,1.0536,0.8916
2013/8/30,6.1195,1.3218,98.17,1.5502,1.0534,0.8899
2013/9/3,6.1206,1.3164,99.58,1.5557,1.0534,0.9054
2013/9/4,6.1201,1.3203,99.75,1.5623,1.0494,0.916
2013/9/5,6.1199,1.3117,100.17,1.5587,1.0504,0.9129
2013/9/6,6.1205,1.3177,99.08,1.5631,1.042,0.918
2013/9/9,6.121,1.3252,99.6,1.5692,1.0369,0.9228
2013/9/10,6.12,1.3264,100.38,1.5729,1.0349,0.931
2013/9/11,6.1185,1.331,99.96,1.5821,1.0313,0.9321
2013/9/12,6.118,1.3299,99.47,1.5807,1.0324,0.9261
2013/9/13,6.1188,1.329,99.36,1.587,1.035,0.9243
2013/9/16,6.1203,1.3335,99.07,1.5896,1.0321,0.9317
2013/9/17,6.1215,1.3358,99.11,1.5906,1.0295,0.9356
2013/9/18,6.1212,1.3508,98.12,1.6135,1.0227,0.9496
2013/9/19,6.1212,1.3528,99.42,1.6029,1.0264,0.944
2013/9/20,6.1212,1.3522,99.3,1.6005,1.0304,0.9392
2013/9/23,6.121,1.3491,98.79,1.604,1.028,0.9422
2013/9/24,6.121,1.3469,98.72,1.6,1.0302,0.9385
2013/9/25,6.12,1.3523,98.46,1.6077,1.0316,0.936
2013/9/26,6.1214,1.3486,98.98,1.6038,1.0309,0.9363
2013/9/27,6.1202,1.3519,98.24,1.6137,1.0301,0.9317
2013/9/30,6.122,1.3521,98.23,1.6184,1.0314,0.9322
2013/10/1,6.122,1.3522,98.02,1.6191,1.0332,0.9394
2013/10/2,6.122,1.358,97.38,1.6226,1.0332,0.9386
2013/10/3,6.122,1.3621,97.23,1.6157,1.0328,0.9391
2013/10/4,6.122,1.3557,97.43,1.6012,1.03,0.9427
2013/10/7,6.122,1.3575,96.68,1.6089,1.0312,0.9424
2013/10/8,6.1211,1.3572,96.88,1.6083,1.0368,0.9418
2013/10/9,6.1211,1.3521,97.37,1.595,1.039,0.9447
2013/10/10,6.1158,1.3524,98.27,1.597,1.0396,0.9457
2013/10/11,6.1206,1.3543,98.58,1.5952,1.035,0.946
2013/10/14,6.1079,1.3558,98.64,1.5981,1.035,0.9491
2013/10/15,6.1026,1.3524,98.19,1.5994,1.0374,0.9529
2013/10/16,6.0995,1.3535,98.77,1.5955,1.0326,0.9558
2013/10/17,6.0982,1.3675,97.87,1.6161,1.0295,0.9628
2013/10/18,6.0968,1.3682,97.72,1.6174,1.0283,0.9674
2013/10/21,6.0925,1.3675,98.16,1.6143,1.0305,0.965
2013/10/22,6.0935,1.3777,98.1,1.623,1.0289,0.9704
2013/10/23,6.0835,1.3776,97.33,1.6163,1.0382,0.961
2013/10/24,6.082,1.3798,97.32,1.62,1.0416,0.9615
2013/10/25,6.084,1.3803,97.4,1.6166,1.045,0.9583
2013/10/28,6.0855,1.3785,97.66,1.6139,1.0443,0.9571
2013/10/29,6.0902,1.3747,98.19,1.6045,1.0467,0.9482
2013/10/30,6.0938,1.3736,98.44,1.6038,1.0475,0.9482
2013/10/31,6.0945,1.3586,98.36,1.6038,1.0434,0.9457
2013/11/1,6.0995,1.3486,98.69,1.5912,1.0422,0.9435
2013/11/4,6.0992,1.3513,98.59,1.5967,1.0422,0.9509
2013/11/5,6.0968,1.3474,98.49,1.6042,1.0454,0.9506
2013/11/6,6.0927,1.3513,98.65,1.6078,1.0418,0.9526
2013/11/7,6.0908,1.3419,98.08,1.6093,1.0456,0.9453
2013/11/8,6.0905,1.3368,99.07,1.6015,1.0477,0.9384
2013/11/11,6.0913,1.3405,99.15,1.5985,1.0474,0.9361
2013/11/12,6.0919,1.3434,99.63,1.5905,1.0493,0.9301
2013/11/13,6.0928,1.3486,99.25,1.6056,1.0456,0.9356
2013/11/14,6.0922,1.3456,100.02,1.6064,1.0465,0.9314
2013/11/15,6.0922,1.3496,100.16,1.6115,1.0436,0.9368
2013/11/18,6.092,1.3506,99.99,1.6109,1.0427,0.9376
2013/11/19,6.0927,1.3537,100.13,1.612,1.0469,0.9428
2013/11/20,6.0929,1.344,100.03,1.6106,1.0446,0.9336
2013/11/21,6.0932,1.348,101.15,1.6199,1.0519,0.9232
2013/11/22,6.0936,1.3555,101.25,1.6223,1.0516,0.917
2013/11/25,6.0926,1.3517,101.67,1.6154,1.0544,0.9159
2013/11/26,6.0927,1.3571,101.26,1.6215,1.0538,0.9123
2013/11/27,6.0924,1.3579,102.14,1.6286,1.0593,0.9079
2013/11/29,6.0932,1.3591,102.38,1.6369,1.061,0.9105
2013/12/2,6.0929,1.3541,102.93,1.6356,1.064,0.9106
2013/12/3,6.0924,1.3589,102.52,1.6391,1.0647,0.9134
2013/12/4,6.0916,1.3593,102.32,1.6383,1.0682,0.9027
2013/12/5,6.0913,1.3665,101.79,1.6335,1.0648,0.9062
2013/12/6,6.0817,1.3703,102.91,1.6346,1.0636,0.9102
2013/12/9,6.0723,1.3739,103.27,1.6426,1.0626,0.9107
2013/12/10,6.071,1.376,102.83,1.6443,1.06,0.9148
2013/12/11,6.0717,1.3785,102.42,1.6376,1.0587,0.9047
2013/12/12,6.0711,1.3753,103.37,1.635,1.0639,0.8937
2013/12/13,6.0712,1.3741,103.25,1.6295,1.0585,0.8964
2013/12/16,6.0715,1.3762,103.01,1.6299,1.0592,0.8945
2013/12/17,6.071,1.3765,102.68,1.6261,1.0607,0.89
2013/12/18,6.0718,1.3687,104.27,1.639,1.0695,0.8859
2013/12/19,6.0713,1.3662,104.23,1.6375,1.0663,0.8866
2013/12/20,6.0713,1.367,104.08,1.6335,1.0633,0.892
2013/12/23,6.0702,1.3694,104.09,1.6354,1.061,0.8936
2013/12/24,6.0714,1.3671,104.27,1.6358,1.0631,0.8913
2013/12/26,6.0746,1.369,104.8,1.6409,1.0646,0.8893
2013/12/27,6.0686,1.3742,105.16,1.6477,1.0704,0.8867
2013/12/30,6.0618,1.3798,105.14,1.6495,1.0642,0.8905
2013/12/31,6.0539,1.3746,105.27,1.6559,1.062,0.8911
2014/1/2,6.0506,1.3669,104.81,1.6447,1.0666,0.8909
2014/1/3,6.0515,1.3588,104.83,1.6414,1.0632,0.8944
2014/1/6,6.0526,1.3627,104.22,1.6402,1.0654,0.8965
2014/1/7,6.0512,1.3614,104.58,1.6401,1.0766,0.8926
2014/1/8,6.0512,1.3574,104.85,1.6447,1.0825,0.8898
2014/1/9,6.055,1.3603,104.78,1.6478,1.0842,0.8897
2014/1/10,6.0521,1.3667,104.15,1.648,1.0898,0.8993
2014/1/13,6.0434,1.3669,103,1.6388,1.0857,0.9052
2014/1/14,6.0412,1.3677,104.19,1.6438,1.0944,0.8963
2014/1/15,6.046,1.3604,104.54,1.637,1.0935,0.8915
2014/1/16,6.0557,1.3619,104.32,1.6353,1.0931,0.8821
2014/1/17,6.0502,1.3536,104.31,1.6416,1.0964,0.8779
2014/1/21,6.0505,1.356,104.3,1.6478,1.0966,0.8807
2014/1/22,6.0513,1.3545,104.51,1.6572,1.1089,0.8852
2014/1/23,6.0517,1.3694,103.27,1.6636,1.1098,0.8769
2014/1/24,6.0488,1.3675,102.28,1.6486,1.1082,0.8683
2014/1/27,6.048,1.3669,102.55,1.6582,1.1114,0.8734
2014/1/28,6.0508,1.3668,102.95,1.6576,1.1152,0.8776
2014/1/29,6.0553,1.3663,102.25,1.6564,1.1164,0.8739
2014/1/30,6.06,1.3555,102.71,1.6485,1.1158,0.879
2014/1/31,6.06,1.3488,102.06,1.6436,1.1133,0.8749
2014/2/3,6.06,1.3529,100.95,1.6308,1.1113,0.8754
2014/2/4,6.06,1.3516,101.64,1.6323,1.108,0.8924
2014/2/5,6.06,1.3532,101.46,1.6308,1.1082,0.8911
2014/2/6,6.06,1.359,102.11,1.632,1.1068,0.8956
2014/2/7,6.0634,1.3635,102.33,1.6405,1.1037,0.8957
2014/2/10,6.0593,1.3643,102.26,1.6401,1.1058,0.8949
2014/2/11,6.0606,1.3637,102.61,1.645,1.1008,0.9035
2014/2/12,6.0624,1.3592,102.51,1.6595,1.1001,0.9026
2014/2/13,6.0636,1.3679,102.16,1.6657,1.0977,0.8978
2014/2/14,6.0668,1.3692,101.79,1.6746,1.0985,0.9032
2014/2/18,6.0673,1.3758,102.35,1.668,1.0948,0.9026
2014/2/19,6.0764,1.3733,102.31,1.6679,1.1075,0.9001
2014/2/20,6.0834,1.3718,102.26,1.6652,1.11,0.9006
2014/2/21,6.0914,1.3736,102.47,1.6616,1.1116,0.8971
2014/2/24,6.0984,1.3733,102.47,1.6651,1.1065,0.9032
2014/2/25,6.1266,1.3744,102.22,1.668,1.1085,0.9016
2014/2/26,6.1248,1.3686,102.36,1.6671,1.113,0.8967
2014/2/27,6.1284,1.3709,102.11,1.6686,1.1127,0.8963
2014/2/28,6.145,1.38,101.77,1.6741,1.1061,0.8932
2014/3/3,6.1462,1.3734,101.43,1.6664,1.1076,0.8934
2014/3/4,6.143,1.3741,102.19,1.6663,1.1092,0.8949
2014/3/5,6.1282,1.3733,102.29,1.6719,1.103,0.8982
2014/3/6,6.1185,1.386,103.07,1.6738,1.0984,0.9088
2014/3/7,6.126,1.3874,103.28,1.6713,1.1085,0.9068
2014/3/10,6.1385,1.3877,103.27,1.6645,1.1106,0.9021
2014/3/11,6.1402,1.3858,102.96,1.6615,1.1101,0.897
2014/3/12,6.145,1.3901,102.76,1.6618,1.112,0.8991
2014/3/13,6.1361,1.3872,101.82,1.6624,1.1067,0.9038
2014/3/14,6.1502,1.3908,101.35,1.6644,1.1105,0.9031
2014/3/17,6.1781,1.392,101.81,1.6632,1.106,0.9085
2014/3/18,6.192,1.3933,101.41,1.6591,1.1131,0.9126
2014/3/19,6.1965,1.3815,102.38,1.6532,1.1243,0.903
2014/3/20,6.2275,1.3779,102.42,1.6508,1.1237,0.9035
2014/3/21,6.225,1.3794,102.27,1.6483,1.122,0.9076
2014/3/24,6.1888,1.3836,102.23,1.6496,1.1191,0.9126
2014/3/25,6.2024,1.3813,102.22,1.6496,1.1202,0.9145
2014/3/26,6.2094,1.3785,102.05,1.6578,1.11,0.9221
2014/3/27,6.213,1.3741,102.22,1.6607,1.1033,0.9256
2014/3/28,6.2122,1.3748,102.8,1.6637,1.1059,0.9246
2014/3/31,6.218,1.3773,103.21,1.6665,1.1051,0.9267
2014/4/1,6.2069,1.3793,103.69,1.663,1.1027,0.9241
2014/4/2,6.2056,1.3766,103.86,1.6624,1.1032,0.925
2014/4/3,6.2107,1.3718,103.92,1.6593,1.1036,0.9228
2014/4/4,6.2123,1.3706,103.31,1.6573,1.0981,0.9288
2014/4/7,6.2123,1.3742,103.06,1.6607,1.0968,0.9264
2014/4/8,6.1968,1.3794,101.86,1.6746,1.0918,0.9354
2014/4/9,6.2005,1.3851,101.97,1.679,1.088,0.938
2014/4/10,6.2125,1.3888,101.43,1.6785,1.0932,0.9409
2014/4/11,6.2113,1.3883,101.59,1.6729,1.098,0.9394
2014/4/14,6.2191,1.3818,101.85,1.6722,1.0961,0.9415
2014/4/15,6.222,1.3813,101.83,1.6726,1.0979,0.9359
2014/4/16,6.2214,1.3816,102.22,1.6797,1.1013,0.9368
2014/4/17,6.219,1.3813,102.42,1.6792,1.1007,0.9328
2014/4/21,6.2274,1.3794,102.6,1.6793,1.1012,0.9323
2014/4/22,6.2375,1.3805,102.61,1.6823,1.1025,0.9364
2014/4/23,6.2376,1.3815,102.53,1.6779,1.1031,0.9287
2014/4/24,6.2489,1.3831,102.27,1.6801,1.1022,0.9261
2014/4/25,6.2536,1.3831,102.18,1.6795,1.1039,0.9278
2014/4/28,6.253,1.385,102.48,1.6808,1.1024,0.9259
2014/4/29,6.258,1.3811,102.64,1.6824,1.0947,0.9267
2014/4/30,6.2593,1.3864,102.21,1.6873,1.096,0.9285
2014/5/1,6.2593,1.3866,102.32,1.6888,1.0961,0.9265
2014/5/2,6.2593,1.3869,102.16,1.6873,1.0969,0.9276
2014/5/5,6.2455,1.3875,102.14,1.6868,1.0951,0.9279
2014/5/6,6.2257,1.3927,101.72,1.6972,1.0893,0.934
2014/5/7,6.2343,1.391,101.85,1.6954,1.0897,0.9326
2014/5/8,6.228,1.3838,101.65,1.693,1.0832,0.9367
2014/5/9,6.228,1.3751,101.86,1.6845,1.0899,0.936
2014/5/12,6.2375,1.3759,102.14,1.6867,1.0894,0.9362
2014/5/13,6.2291,1.3703,102.26,1.6827,1.0906,0.9358
2014/5/14,6.2289,1.3714,101.84,1.6766,1.0888,0.9376
2014/5/15,6.2306,1.3709,101.57,1.6789,1.0879,0.9357
2014/5/16,6.2334,1.3692,101.52,1.6815,1.0857,0.9359
2014/5/19,6.2374,1.3708,101.46,1.6813,1.0871,0.9326
2014/5/20,6.2384,1.3698,101.29,1.6837,1.0906,0.9238
2014/5/21,6.2337,1.3685,101.43,1.6897,1.0914,0.9246
2014/5/22,6.235,1.3654,101.75,1.6866,1.0892,0.9224
2014/5/23,6.2365,1.3627,101.95,1.683,1.086,0.923
2014/5/27,6.2486,1.3633,102.02,1.6808,1.0856,0.9257
2014/5/28,6.2556,1.3592,101.82,1.6711,1.0871,0.9233
2014/5/29,6.2399,1.36,101.73,1.6716,1.0837,0.9305
2014/5/30,6.2473,1.3634,101.77,1.6744,1.0844,0.9307
2014/6/2,6.2473,1.3598,102.37,1.6746,1.0897,0.9243
2014/6/3,6.2541,1.3626,102.53,1.6748,1.0907,0.9267
2014/6/4,6.2504,1.3599,102.73,1.6735,1.0941,0.9276
2014/6/5,6.2548,1.3662,102.41,1.6813,1.0921,0.9335
2014/6/6,6.2502,1.3641,102.5,1.6795,1.093,0.9331
2014/6/9,6.2404,1.3592,102.54,1.6802,1.0901,0.9349
2014/6/10,6.225,1.3545,102.33,1.6754,1.0903,0.9369
2014/6/11,6.2279,1.3533,101.99,1.679,1.0865,0.9383
2014/6/12,6.2185,1.3549,101.75,1.6927,1.0852,0.9424
2014/6/13,6.2107,1.3539,102.04,1.6961,1.0855,0.9401
2014/6/16,6.225,1.3571,101.82,1.6979,1.0842,0.94
2014/6/17,6.2269,1.3546,102.15,1.696,1.0857,0.9334
2014/6/18,6.2314,1.3587,101.93,1.699,1.0838,0.9396
2014/6/19,6.2296,1.3605,101.94,1.7039,1.0819,0.9396
2014/6/20,6.226,1.36,102.06,1.701,1.0757,0.9385
2014/6/23,6.2266,1.3604,101.91,1.7027,1.0729,0.9425
2014/6/24,6.2315,1.3603,101.96,1.6985,1.0745,0.9367
2014/6/25,6.2344,1.363,101.83,1.6981,1.072,0.9401
2014/6/26,6.2251,1.3611,101.68,1.7024,1.0692,0.9411
2014/6/27,6.2181,1.3645,101.39,1.7033,1.0662,0.9422
2014/6/30,6.205,1.3694,101.3,1.711,1.0667,0.943
2014/7/1,6.2016,1.3679,101.55,1.7148,1.0633,0.9492
2014/7/2,6.2106,1.3656,101.77,1.7165,1.0667,0.944
2014/7/3,6.2129,1.3608,102.19,1.715,1.0634,0.9347
2014/7/7,6.204,1.3607,101.85,1.7128,1.0662,0.9371
2014/7/8,6.2022,1.361,101.54,1.713,1.0676,0.9398
2014/7/9,6.1999,1.363,101.72,1.7128,1.0653,0.9401
2014/7/10,6.2028,1.3606,101.34,1.7131,1.0653,0.939
2014/7/11,6.2037,1.3605,101.24,1.7114,1.0732,0.9389
2014/7/14,6.2059,1.362,101.52,1.7084,1.0711,0.9394
2014/7/15,6.208,1.3567,101.67,1.7142,1.0756,0.9368
2014/7/16,6.2047,1.3524,101.65,1.7138,1.0745,0.9362
2014/7/17,6.2045,1.3526,101.16,1.7099,1.0758,0.9345
2014/7/18,6.208,1.3523,101.32,1.7083,1.0736,0.9391
2014/7/21,6.2089,1.3522,101.41,1.7073,1.0738,0.9372
2014/7/22,6.2037,1.3466,101.47,1.7064,1.0737,0.9394
2014/7/23,6.1983,1.3463,101.54,1.704,1.0726,0.9441
2014/7/24,6.1949,1.3462,101.81,1.6987,1.0744,0.9415
2014/7/25,6.1915,1.3434,101.82,1.6973,1.0815,0.9395
2014/7/28,6.1863,1.344,101.84,1.6982,1.0798,0.9407
2014/7/29,6.1815,1.3409,102.11,1.6944,1.085,0.9381
2014/7/30,6.1717,1.3396,102.81,1.6912,1.0905,0.9327
2014/7/31,6.1747,1.3388,102.79,1.6884,1.0904,0.9293
2014/8/1,6.1798,1.343,102.57,1.6818,1.0915,0.9308
2014/8/4,6.1785,1.3422,102.55,1.6859,1.0906,0.9333
